rank,id,name,dataDrivenScore,contributingModels,coveragePct
3021,paul-allen,Paul Allen,780.5052,3,0.2308
3022,robert-k-merton,Robert K. Merton,780.5801,3,0.2308
3023,mrbeast,MrBeast,780.6529,3,0.2308
3024,thomas-merton,Thomas Merton,780.6562,4,0.3077
3025,philipp-melanchthon,Philipp Melanchthon,780.8484,2,0.1538
3026,margrethe-ii-of-denmark,Margrethe II of Denmark,780.8612,1,0.0769
3027,girolamo-fracastoro,Girolamo Fracastoro,780.8661,1,0.0769
3028,xerxes-the-great,Xerxes the Great,780.8733,1,0.0769
3029,kevin-jonas,Kevin Jonas,780.9296,1,0.0769
3030,faiz-ahmad-faiz,Faiz Ahmad Faiz,780.9522,3,0.2308
3031,jeremy-sarmiento,Jeremy Sarmiento,780.9812,2,0.1538
3032,salman-of-saudi-arabia,Salman of Saudi Arabia,780.9861,2,0.1538
3033,antoninus-pius,Antoninus Pius,780.992,2,0.1538
3034,paavo-nurmi,Paavo Nurmi,781.0038,2,0.1538
3035,jabir-ibn-hayyan,Jabir ibn Hayyan,781.0675,5,0.3846
3036,lynn-margulis,Lynn Margulis,781.0689,4,0.3077
3037,pope-pius-vi,Pope Pius VI,781.0874,2,0.1538
3038,johann-bernoulli,Johann Bernoulli,781.1155,2,0.1538
3039,agrippina-the-younger,Agrippina the Younger,781.1203,1,0.0769
3040,emil-z-topek,Emil Zátopek,781.1234,2,0.1538
3041,hasegawa-t-haku,Hasegawa Tōhaku,781.1314,2,0.1538
3042,saint-columba,Saint Columba,781.145,2,0.1538
3043,maximilien-de-b-thune-duke-of-sully,"Maximilien de Béthune, Duke of Sully",781.1458,1,0.0769
3044,john-scotus-eriugena,John Scotus Eriugena,781.1528,3,0.2308
3045,hans-selye,Hans Selye,781.1615,4,0.3077
3046,tiberius,Tiberius,781.1922,3,0.2308
3047,elias-canetti,Elias Canetti,781.1983,2,0.1538
3048,markus-persson,Markus Persson,781.2088,4,0.3077
3049,omar-ibn-said,Omar ibn Said,781.2345,1,0.0769
3050,silvio-micali,Silvio Micali,781.2978,2,0.1538
3051,ezana-of-axum,Ezana of Axum,781.2981,3,0.2308
3052,hans-georg-gadamer,Hans-Georg Gadamer,781.2988,2,0.1538
3053,kim-kardashian,Kim Kardashian,781.3376,3,0.2308
3054,sid-meier,Sid Meier,781.3706,4,0.3077
3055,frans-hals,Frans Hals,781.3912,3,0.2308
3056,guru-amar-das,Guru Amar Das,781.4025,2,0.1538
3057,paul-ric-ur,Paul Ricœur,781.458,2,0.1538
3058,luigi-pirandello,Luigi Pirandello,781.5501,3,0.2308
3059,eadweard-muybridge,Eadweard Muybridge,781.565,3,0.2308
3060,sabbatai-zevi,Sabbatai Zevi,781.6198,2,0.1538
3061,philip-iv-of-france,Philip IV of France,781.6515,4,0.3077
3062,bayinnaung,Bayinnaung,781.6564,1,0.0769
3063,khadija-bint-khuwaylid,Khadija bint Khuwaylid,781.7046,1,0.0769
3064,conor-mcgregor,Conor McGregor,781.7248,2,0.1538
3065,irving-penn,Irving Penn,781.7507,4,0.3077
3066,rudolf-bultmann,Rudolf Bultmann,781.773,2,0.1538
3067,maximilien-de-robespierre,Maximilien Robespierre,781.7769,1,0.0769
3068,emmanuel-le-roy-ladurie,Emmanuel Le Roy Ladurie,781.7787,3,0.2308
3069,bebeto,Bebeto,781.7963,2,0.1538
3070,rama-i,Rama I,781.797,1,0.0769
3071,barbara-kruger,Barbara Kruger,781.847,3,0.2308
3072,mario-lemieux,Mario Lemieux,781.8559,2,0.1538
3073,jean-baptiste-say,Jean-Baptiste Say,781.9461,2,0.1538
3074,homi-j-bhabha,Homi J. Bhabha,781.9827,3,0.2308
3075,dilma-rousseff,Dilma Rousseff,781.9938,3,0.2308
3076,pina-bausch,Pina Bausch,782.0057,3,0.2308
3077,fumio-kishida,Fumio Kishida,782.0155,3,0.2308
3078,sidney-crosby,Sidney Crosby,782.026,2,0.1538
3079,mukesh-ambani,Mukesh Ambani,782.0317,7,0.5385
3080,herbert-a-simon,Herbert A. Simon,782.0499,4,0.3077
3081,walter-scott,Walter Scott,782.0736,1,0.0769
3082,jyotirao-phule,Jyotirao Phule,782.1015,2,0.1538
3083,james-iredell,James Iredell,782.1908,2,0.1538
3084,tigranes-the-great,Tigranes the Great,782.2362,1,0.0769
3085,sebasti-o-salgado,Sebastião Salgado,782.2661,4,0.3077
3086,rudolf-carnap,Rudolf Carnap,782.2675,2,0.1538
3087,jayavarman-ii,Jayavarman II,782.2765,2,0.1538
3088,al-qadi-al-fadil,al-Qadi al-Fadil,782.3044,1,0.0769
3089,harry-houdini,Harry Houdini,782.3238,2,0.1538
3090,gregory-of-nyssa,Gregory of Nyssa,782.3328,2,0.1538
3091,barry-goldwater,Barry Goldwater,782.4124,2,0.1538
3092,al-masudi,Al-masudi,782.4412,2,0.1538
3093,woody-guthrie,Woody Guthrie,782.5207,4,0.3077
3094,nikolai-berdyaev,Nikolai Berdyaev,782.5958,2,0.1538
3095,elisha-otis,Elisha Otis,782.598,3,0.2308
3096,samuel-hahnemann,Samuel Hahnemann,782.6395,2,0.1538
3097,saul-bellow,Saul Bellow,782.6426,2,0.1538
3098,marianne-williamson,Marianne Williamson,782.6795,3,0.2308
3099,malcolm-gladwell,Malcolm Gladwell,782.7261,4,0.3077
3100,takashi-murakami,Takashi Murakami,782.7614,3,0.2308
3101,marcus-vipsanius-agrippa,Marcus Vipsanius Agrippa,782.7814,1,0.0769
3102,boris-becker,Boris Becker,782.7891,2,0.1538
3103,al-mutanabbi,Al-Mutanabbi,782.8049,2,0.1538
3104,hubert-humphrey,Hubert Humphrey,782.8362,1,0.0769
3105,abdelkader-el-djezairi,Abdelkader El Djezairi,782.8496,1,0.0769
3106,nikephoros-ii-phokas,Nikephoros II Phokas,782.8573,2,0.1538
3107,dionysius-exiguus,Dionysius Exiguus,782.8997,1,0.0769
3108,karl-d-nitz,Karl Dönitz,782.9112,2,0.1538
3109,honorius,Honorius,782.9188,3,0.2308
3110,immanuel-wallerstein,Immanuel Wallerstein,782.9575,2,0.1538
3111,olga-of-kiev,Olga of Kiev,782.9682,2,0.1538
3112,john-paul-jones,John Paul Jones,782.9859,1,0.0769
3113,alexandria-ocasio-cortez,Alexandria Ocasio-Cortez,783.0631,2,0.1538
3114,tenskwatawa,Tenskwatawa,783.0904,1,0.0769
3115,judas-iscariot,Judas Iscariot,783.1251,2,0.1538
3116,babe-didrikson-zaharias,Babe Didrikson Zaharias,783.1405,2,0.1538
3117,benvenuto-cellini,Benvenuto Cellini,783.1543,3,0.2308
3118,stefan-zweig,Stefan Zweig,783.159,3,0.2308
3119,hans-urs-von-balthasar,Hans Urs von Balthasar,783.2045,2,0.1538
3120,nikolai-leskov,Nikolai Leskov,783.2175,1,0.0769
3121,w-somerset-maugham,W. Somerset Maugham,783.2175,1,0.0769
3122,polly-toynbee,Polly Toynbee,783.2236,1,0.0769
3123,alexander-scriabin,Alexander Scriabin,783.2759,2,0.1538
3124,john-updike,John Updike,783.3446,1,0.0769
3125,qasim-amin,Qasim Amin,783.3563,2,0.1538
3126,flannery-o-connor,Flannery O'Connor,783.3764,1,0.0769
3127,raymond-carver,Raymond Carver,783.3764,1,0.0769
3128,antonio-salieri,Antonio Salieri,783.4081,1,0.0769
3129,atal-bihari-vajpayee,Atal Bihari Vajpayee,783.4247,2,0.1538
3130,omar-al-mukhtar,Omar al-Mukhtar,783.4297,3,0.2308
3131,pope-pius-xi,Pope Pius XI,783.4705,2,0.1538
3132,willie-mays,Willie Mays,783.5851,1,0.0769
3133,gutzon-borglum,Gutzon Borglum,783.631,1,0.0769
3134,empress-maria-theresa,Empress Maria Theresa,783.6336,2,0.1538
3135,edward-v-of-england,Edward V of England,783.6509,1,0.0769
3136,zhang-sanfeng,Zhang Sanfeng,783.6674,1,0.0769
3137,edwin-land,Edwin Land,783.7272,2,0.1538
3138,camille-saint-sa-ns,Camille Saint-Saëns,783.734,3,0.2308
3139,carl-xii-of-sweden,Carl XII of Sweden,783.7417,2,0.1538
3140,sanna-marin,Sanna Marin,783.742,4,0.3077
3141,quanah-parker,Quanah Parker,783.765,1,0.0769
3142,johann-gottfried-herder,Johann Gottfried Herder,783.7669,3,0.2308
3143,aulus-gellius,Aulus Gellius,783.7894,1,0.0769
3144,harriet-jacobs,Harriet Jacobs,783.8378,1,0.0769
3145,frederick-i-holy-roman-emperor,"Frederick I, Holy Roman Emperor",783.8455,1,0.0769
3146,washington-irving,Washington Irving,783.853,1,0.0769
3147,bette-davis,Bette Davis,783.8576,3,0.2308
3148,l-frank-baum,L. Frank Baum,784.0436,1,0.0769
3149,alain-delon,Alain Delon,784.105,1,0.0769
3150,alfred-tennyson,Alfred Tennyson,784.1183,2,0.1538
3151,cuauht-moc,Cuauhtémoc,784.1221,1,0.0769
3152,pete-seeger,Pete Seeger,784.1836,4,0.3077
3153,jin-ha,Jin Ha,784.1956,2,0.1538
3154,idris-alooma,Idris Alooma,784.2237,2,0.1538
3155,grant-wood,Grant Wood,784.2274,2,0.1538
3156,richard-pryor,Richard Pryor,784.2289,4,0.3077
3157,lisa-su,Lisa Su,784.2357,2,0.1538
3158,jacob-bernoulli,Jacob Bernoulli,784.2599,2,0.1538
3159,louis-ferdinand-c-line,Louis-Ferdinand Céline,784.2979,1,0.0769
3160,yoichiro-nambu,Yoichiro Nambu,784.358,2,0.1538
3161,jerry-siegel,Jerry Siegel,784.3771,2,0.1538
3162,hojo-tokimune,Hojo Tokimune,784.4291,1,0.0769
3163,makoto-kobayashi,Makoto Kobayashi,784.4568,2,0.1538
3164,haussmann,Haussmann,784.4592,1,0.0769
3165,solomon-asch,Solomon Asch,784.4908,4,0.3077
3166,joe-shuster,Joe Shuster,784.5062,2,0.1538
3167,willa-cather,Willa Cather,784.5203,1,0.0769
3168,toshihide-maskawa,Toshihide Maskawa,784.5555,2,0.1538
3169,grigori-perelman,Grigori Perelman,784.6537,4,0.3077
3170,alban-berg,Alban Berg,784.6789,3,0.2308
3171,yongzheng-emperor,Yongzheng Emperor,784.6853,1,0.0769
3172,ivana-trump,Ivana Trump,784.6889,1,0.0769
3173,assia-djebar,Assia Djebar,784.7037,2,0.1538
3174,edward-albee,Edward Albee,784.7109,1,0.0769
3175,simon-wiesenthal,Simon Wiesenthal,784.7496,3,0.2308
3176,al-nasa-i,Al-Nasa'i,784.7702,2,0.1538
3177,andr-malraux,André Malraux,784.8408,2,0.1538
3178,anton-webern,Anton Webern,784.8605,3,0.2308
3179,alessandro-manzoni,Alessandro Manzoni,784.8698,1,0.0769
3180,kathryn-bigelow,Kathryn Bigelow,784.8788,3,0.2308
3181,richard-dedekind,Richard Dedekind,784.883,2,0.1538
3182,thomas-carlyle,Thomas Carlyle,784.8916,3,0.2308
3183,bong-joon-ho,Bong Joon-ho,784.8954,6,0.4615
3184,petronius,Petronius,784.9016,1,0.0769
3185,saparmurat-niyazov,Saparmurat Niyazov,784.9489,2,0.1538
3186,niklas-luhmann,Niklas Luhmann,784.9623,1,0.0769
3187,apuleius,Apuleius,784.9651,1,0.0769
3188,zolt-n-kod-ly,Zoltán Kodály,784.9985,3,0.2308
3189,george-harrison,George Harrison,785.053,3,0.2308
3190,ab-bakr,Abū Bakr,785.0921,1,0.0769
3191,edward-hopper,Edward Hopper,785.1138,3,0.2308
3192,andrea-m-ghez,Andrea M. Ghez,785.1321,2,0.1538
3193,ismail-omar-guelleh,Ismail Omar Guelleh,785.1578,1,0.0769
3194,juan-manuel-fangio,Juan Manuel Fangio,785.1752,2,0.1538
3195,anna-komnene,Anna Komnene,785.2056,2,0.1538
3196,robert-peary,Robert Peary,785.212,3,0.2308
3197,ringo-starr,Ringo Starr,785.2172,3,0.2308
3198,emil-kraepelin,Emil Kraepelin,785.282,2,0.1538
3199,ferdinand-foch,Ferdinand Foch,785.2977,2,0.1538
3200,hendrik-lorentz,Hendrik Lorentz,785.2994,6,0.4615
3201,audie-murphy,Audie Murphy,785.3118,5,0.3846
3202,stefan-george,Stefan George,785.3147,1,0.0769
3203,emomali-rahmon,Emomali Rahmon,785.3453,1,0.0769
3204,gurbanguly-berdimuhamedow,Gurbanguly Berdimuhamedow,785.3453,1,0.0769
3205,godfrey-hounsfield,Godfrey Hounsfield,785.3464,1,0.0769
3206,pingala,Pingala,785.3496,2,0.1538
3207,ronald-dworkin,Ronald Dworkin,785.3747,4,0.3077
3208,pope-benedict-xiv,Pope Benedict XIV,785.3789,2,0.1538
3209,john-huston,John Huston,785.3886,3,0.2308
3210,john-dunlop,John Dunlop,785.3954,2,0.1538
3211,harald-v-of-norway,Harald V of Norway,785.4026,1,0.0769
3212,louis-agassiz,Louis Agassiz,785.4259,1,0.0769
3213,bobby-orr,Bobby Orr,785.4373,3,0.2308
3214,kwasi-wiredu,Kwasi Wiredu,785.4394,1,0.0769
3215,william-gilbert,William Gilbert,785.464,2,0.1538
3216,pope-pius-v,Pope Pius V,785.5112,3,0.2308
3217,nursultan-nazarbayev,Nursultan Nazarbayev,785.5328,1,0.0769
3218,hassan-nasrallah,Hassan Nasrallah,785.5579,2,0.1538
3219,h-ross-perot,H. Ross Perot,785.5587,1,0.0769
3220,antoine-arnauld,Antoine Arnauld,785.5593,1,0.0769
3221,parakramabahu-i,Parakramabahu I,785.6105,1,0.0769
3222,miyazaki-hayao,Miyazaki Hayao,785.6189,1,0.0769
3223,ilham-aliyev,Ilham Aliyev,785.6399,1,0.0769
3224,jos-ortega-y-gasset,José Ortega y Gasset,785.6743,3,0.2308
3225,claude-bernard,Claude Bernard,785.6759,3,0.2308
3226,gu-kaizhi,Gu Kaizhi,785.6958,4,0.3077
3227,peter-galison,Peter Galison,785.7058,3,0.2308
3228,saint-cyril,Saint Cyril,785.805,2,0.1538
3229,wilhelm-reich,Wilhelm Reich,785.8279,2,0.1538
3230,giovanni-giolitti,Giovanni Giolitti,785.9209,1,0.0769
3231,gerhard-domagk,Gerhard Domagk,785.9459,3,0.2308
3232,frederick-soddy,Frederick Soddy,785.9769,2,0.1538
3233,sinclair-lewis,Sinclair Lewis,785.9798,2,0.1538
3234,a-tius,Aëtius,785.9846,1,0.0769
3235,malinowski,Malinowski,785.9887,2,0.1538
3236,margaret-atwood,Margaret Atwood,786.0091,5,0.3846
3237,matthew-barney,Matthew Barney,786.0114,2,0.1538
3238,gabriele-d-annunzio,Gabriele D'Annunzio,786.0137,1,0.0769
3239,umar-khayyam,Umar Khayyam,786.056,2,0.1538
3240,emperor-menelik-ii,Emperor Menelik II,786.0565,1,0.0769
3241,joseph-louis-gay-lussac,Joseph Louis Gay-Lussac,786.0866,2,0.1538
3242,h-l-mencken,H.L. Mencken,786.0878,1,0.0769
3243,mark-the-evangelist,Mark the Evangelist,786.1162,1,0.0769
3244,warren-sturgis-mcculloch,Warren Sturgis McCulloch,786.1851,2,0.1538
3245,ahmet-davuto-lu,Ahmet Davutoğlu,786.1986,2,0.1538
3246,wang-chong,Wang Chong,786.2006,4,0.3077
3247,brutus-the-younger,Brutus the Younger,786.246,1,0.0769
3248,ferdinand-i-holy-roman-emperor,"Ferdinand I, Holy Roman Emperor",786.3039,2,0.1538
3249,pipilotti-rist,Pipilotti Rist,786.3154,2,0.1538
3250,pl-cido-domingo,Plácido Domingo,786.3233,2,0.1538
3251,frank-rosenblatt,Frank Rosenblatt,786.3246,2,0.1538
3252,ugo-foscolo,Ugo Foscolo,786.3315,1,0.0769
3253,giuseppe-ungaretti,Giuseppe Ungaretti,786.395,1,0.0769
3254,viking-leader-leif-erikson,Viking leader Leif Erikson,786.4182,1,0.0769
3255,steve-ballmer,Steve Ballmer,786.4385,4,0.3077
3256,ernst-cassirer,Ernst Cassirer,786.4507,2,0.1538
3257,eugenio-montale,Eugenio Montale,786.4586,1,0.0769
3258,binali-y-ld-r-m,Binali Yıldırım,786.4875,2,0.1538
3259,ibn-zuhr,Ibn Zuhr,786.5133,2,0.1538
3260,millard-fillmore,Millard Fillmore,786.5158,4,0.3077
3261,salvatore-quasimodo,Salvatore Quasimodo,786.5221,1,0.0769
3262,julia-kristeva,Julia Kristeva,786.5225,2,0.1538
3263,virginia-satir,Virginia Satir,786.5422,2,0.1538
3264,andy-jassy,Andy Jassy,786.6085,2,0.1538
3265,sigismund-holy-roman-emperor,"Sigismund, Holy Roman Emperor",786.6352,1,0.0769
3266,ursula-burns,Ursula Burns,786.6805,2,0.1538
3267,freeman-dyson,Freeman Dyson,786.6807,2,0.1538
3268,fran-oise-bettencourt-meyers,Françoise Bettencourt Meyers,786.7284,3,0.2308
3269,l-on-blum,Léon Blum,786.7611,2,0.1538
3270,arvind-krishna,Arvind Krishna,786.7617,2,0.1538
3271,agnes-martin,Agnes Martin,786.7631,5,0.3846
3272,brook-taylor,Brook Taylor,786.8265,2,0.1538
3273,issey-miyake,Issey Miyake,786.8341,3,0.2308
3274,horace-walpole,Horace Walpole,786.8399,1,0.0769
3275,augustin-jean-fresnel,Augustin-Jean Fresnel,786.8452,1,0.0769
3276,safra-catz,Safra Catz,786.8554,2,0.1538
3277,j-rgen-schmidhuber,Jürgen Schmidhuber,786.8605,2,0.1538
3278,rei-kawakubo,Rei Kawakubo,786.8637,3,0.2308
3279,joseph-von-fraunhofer,Joseph von Fraunhofer,786.8988,1,0.0769
3280,har-gobind-khorana,Har Gobind Khorana,786.9304,3,0.2308
3281,tzi,Ötzi,786.9596,1,0.0769
3282,yohji-yamamoto,Yohji Yamamoto,786.9869,3,0.2308
3283,wilfred-owen,Wilfred Owen,786.9988,1,0.0769
3284,louis-xiii-of-france,Louis XIII of France,787.0245,1,0.0769
3285,michael-bloomberg,Michael Bloomberg,787.0289,5,0.3846
3286,augustus-de-morgan,Augustus De Morgan,787.0306,1,0.0769
3287,casimir-pulaski,Casimir Pulaski,787.0326,2,0.1538
3288,philippe-pinel,Philippe Pinel,787.0409,1,0.0769
3289,john-harvard,John Harvard,787.0426,2,0.1538
3290,john-bowlby,John Bowlby,787.1012,4,0.3077
3291,king-alfred-the-great,King Alfred the Great,787.159,2,0.1538
3292,c-sar-franck,César Franck,787.2119,2,0.1538
3293,george-herbert,George Herbert,787.2212,1,0.0769
3294,horemheb,Horemheb,787.2413,2,0.1538
3295,luce-irigaray,Luce Irigaray,787.2455,2,0.1538
3296,bruce-springsteen,Bruce Springsteen,787.2588,3,0.2308
3297,gabriel-faur,Gabriel Fauré,787.2673,2,0.1538
3298,merneptah,Merneptah,787.2992,2,0.1538
3299,nancy-pelosi,Nancy Pelosi,787.3579,4,0.3077
3300,ambroise-par,Ambroise Paré,787.3604,3,0.2308
3301,hayreddin-barbarossa,Hayreddin Barbarossa,787.3763,2,0.1538
3302,sigmar-polke,Sigmar Polke,787.4004,3,0.2308
3303,emperor-trajan,Emperor Trajan,787.4119,1,0.0769
3304,helen-frankenthaler,Helen Frankenthaler,787.4323,5,0.3846
3305,georg-baselitz,Georg Baselitz,787.4613,3,0.2308
3306,colin-maclaurin,Colin MacLaurin,787.4845,2,0.1538
3307,pope-urban-vii,Pope Urban VII,787.5435,1,0.0769
3308,wang-zhen,Wang Zhen,787.5785,3,0.2308
3309,james-tobin,James Tobin,787.6025,1,0.0769
3310,isidore-of-seville,Isidore of Seville,787.6274,4,0.3077
3311,mickalene-thomas,Mickalene Thomas,787.6319,3,0.2308
3312,leucippus,Leucippus,787.6558,1,0.0769
3313,abu-isa-at-tirmidhi,Abu Isa at-Tirmidhi,787.6661,2,0.1538
3314,dan-brown,Dan Brown,787.6739,2,0.1538
3315,rub-n-dar-o,Rubén Darío,787.6918,3,0.2308
3316,mary-ainsworth,Mary Ainsworth,787.7023,3,0.2308
3317,red-cloud,Red Cloud,787.7085,2,0.1538
3318,louisa-may-alcott,Louisa May Alcott,787.7148,2,0.1538
3319,brian-cox,Brian Cox,787.7307,1,0.0769
3320,amy-tan,Amy Tan,787.7521,2,0.1538
3321,miguel-de-unamuno,Miguel de Unamuno,787.7551,2,0.1538
3322,irving-langmuir,Irving Langmuir,787.7685,3,0.2308
3323,ngozi-okonjo-iweala,Ngozi Okonjo-Iweala,787.783,2,0.1538
3324,quintilian,Quintilian,787.8355,1,0.0769
3325,mackenzie-scott,MacKenzie Scott,787.8375,3,0.2308
3326,otto-i-holy-roman-emperor,"Otto I, Holy Roman Emperor",787.8679,1,0.0769
3327,maxine-hong-kingston,Maxine Hong Kingston,787.887,2,0.1538
3328,tobias-smollett,Tobias Smollett,787.8885,1,0.0769
3329,jos-mujica,José Mujica,787.8919,3,0.2308
3330,eero-saarinen,Eero Saarinen,787.9155,3,0.2308
3331,james-harrington,James Harrington,787.9251,1,0.0769
3332,sarah-lucas,Sarah Lucas,787.9315,2,0.1538
3333,louis-philippe-i,Louis Philippe I,787.9495,2,0.1538
3334,gaston-bachelard,Gaston Bachelard,787.964,2,0.1538
3335,ted-nelson,Ted Nelson,787.9769,1,0.0769
3336,mary-beard,Mary Beard,788.0294,2,0.1538
3337,norman-rockwell,Norman Rockwell,788.035,6,0.4615
3338,ferdinand-t-nnies,Ferdinand Tönnies,788.1109,1,0.0769
3339,shinya-yamanaka,Shinya Yamanaka,788.1479,2,0.1538
3340,edwin-howard-armstrong,Edwin Howard Armstrong,788.195,2,0.1538
3341,louis-kahn,Louis Kahn,788.2317,2,0.1538
3342,louis-riel,Louis Riel,788.2419,2,0.1538
3343,dario-fo,Dario Fo,788.2462,2,0.1538
3344,warren-g-harding,Warren G. Harding,788.2557,2,0.1538
3345,metacomet,Metacomet,788.289,2,0.1538
3346,nelly-sachs,Nelly Sachs,788.3753,3,0.2308
3347,antonio-meucci,Antonio Meucci,788.3808,1,0.0769
3348,steve-mcqueen,Steve McQueen,788.3948,4,0.3077
3349,manuel-de-falla,Manuel de Falla,788.3969,1,0.0769
3350,maximilian-i-of-mexico,Maximilian I of Mexico,788.4151,2,0.1538
3351,alexander-mcqueen,Alexander McQueen,788.424,5,0.3846
3352,philip-johnson,Philip Johnson,788.4453,2,0.1538
3353,juan-carlos-i-of-spain,Juan Carlos I of Spain,788.4518,1,0.0769
3354,mile-cou,Émile Coué,788.4605,1,0.0769
3355,zhengde-emperor,Zhengde Emperor,788.4676,1,0.0769
3356,stephen-shore,Stephen Shore,788.5035,2,0.1538
3357,rashid-al-din-hamadani,Rashid-al-Din Hamadani,788.5067,1,0.0769
3358,leon-festinger,Leon Festinger,788.5136,4,0.3077
3359,bridget-riley,Bridget Riley,788.5216,2,0.1538
3360,a-r-penck,A. R. Penck,788.5406,2,0.1538
3361,chris-ofili,Chris Ofili,788.5522,2,0.1538
3362,j-rg-immendorff,Jörg Immendorff,788.5606,2,0.1538
3363,andrew-marvell,Andrew Marvell,788.577,1,0.0769
3364,william-rowan-hamilton,William Rowan Hamilton,788.577,1,0.0769
3365,sharon-salzberg,Sharon Salzberg,788.5852,2,0.1538
3366,hong-taiji,Hong Taiji,788.5881,1,0.0769
3367,catherine-of-aragon,Catherine of Aragon,788.6148,3,0.2308
3368,koxinga,Koxinga,788.6484,1,0.0769
3369,hiroshi-sugimoto,Hiroshi Sugimoto,788.6586,2,0.1538
3370,andr-weil,André Weil,788.6879,2,0.1538
3371,chester-a-arthur,Chester A. Arthur,788.6893,2,0.1538
3372,cochise,Cochise,788.7682,2,0.1538
3373,gerrit-smith,Gerrit Smith,788.8317,1,0.0769
3374,camilla-duchess-of-cornwall,"Camilla, Duchess of Cornwall",788.9059,1,0.0769
3375,qasim-ibn-muhammad,Qasim ibn Muhammad,788.9151,1,0.0769
3376,amy-sherald,Amy Sherald,788.9183,2,0.1538
3377,phillis-wheatley,Phillis Wheatley,788.9244,3,0.2308
3378,squanto,Squanto,788.927,2,0.1538
3379,queen-of-sheba,Queen of Sheba,788.9708,1,0.0769
3380,pablo-escobar,Pablo Escobar,788.9746,2,0.1538
3381,andreas-gursky,Andreas Gursky,789.0312,2,0.1538
3382,cesare-pavese,Cesare Pavese,789.0324,1,0.0769
3383,hurrem-sultan,Hurrem Sultan,789.0357,1,0.0769
3384,ridley-scott,Ridley Scott,789.0379,4,0.3077
3385,james-a-garfield,James A. Garfield,789.0571,2,0.1538
3386,jeff-wall,Jeff Wall,789.1061,2,0.1538
3387,kido-takayoshi,Kido Takayoshi,789.1172,2,0.1538
3388,thomas-struth,Thomas Struth,789.1209,2,0.1538
3389,hassanal-bolkiah,Hassanal Bolkiah,789.1654,1,0.0769
3390,emmanuel-levinas,Emmanuel Levinas,789.2622,2,0.1538
3391,domitian,Domitian,789.2936,3,0.2308
3392,toribio-de-benavente,Toribio de Benavente,789.3184,1,0.0769
3393,huda-sha-rawi,Huda Sha'rawi,789.3486,2,0.1538
3394,donald-davidson,Donald Davidson,789.3501,2,0.1538
3395,greta-gerwig,Greta Gerwig,789.3555,4,0.3077
3396,jun-ichir-tanizaki,Jun'ichirō Tanizaki,789.3819,1,0.0769
3397,marie-de-medici,Marie de' Medici,789.4234,2,0.1538
3398,patrick-modiano,Patrick Modiano,789.4722,2,0.1538
3399,zechariah,Zechariah,789.4732,2,0.1538
3400,pope-clement-xii,Pope Clement XII,789.5126,2,0.1538
3401,kubo-toshimichi,Ōkubo Toshimichi,789.5319,2,0.1538
3402,almanzor,Al-Mansur Ibn Abi Aamir,789.5526,1,0.0769
3403,howlin-wolf,Howlin' Wolf,789.6042,3,0.2308
3404,ferdinand-iii-of-castile,Ferdinand III of Castile,789.6128,1,0.0769
3405,james-fenimore-cooper,James Fenimore Cooper,789.6362,1,0.0769
3406,jos-maria-de-e-a-de-queir-s,José Maria de Eça de Queirós,789.6362,1,0.0769
3407,giuseppe-tartini,Giuseppe Tartini,789.6985,2,0.1538
3408,ahmed-s-kou-tour,Ahmed Sékou Touré,789.6997,2,0.1538
3409,guru-ram-das,Guru Ram Das,789.6998,2,0.1538
3410,hannibal-hamlin,Hannibal Hamlin,789.7315,1,0.0769
3411,paul-val-ry,Paul Valéry,789.8268,1,0.0769
3412,john-henry-newman,John Henry Newman,789.8268,1,0.0769
3413,chiune-sugihara,Chiune Sugihara,789.8522,4,0.3077
3414,henryk-sienkiewicz,Henryk Sienkiewicz,789.945,2,0.1538
3415,lee-friedlander,Lee Friedlander,789.9981,2,0.1538
3416,joni-mitchell,Joni Mitchell,790.0052,4,0.3077
3417,garry-winogrand,Garry Winogrand,790.0181,2,0.1538
3418,ranavalona-i,Ranavalona I,790.0301,2,0.1538
3419,cato-the-younger,Cato the Younger,790.0359,2,0.1538
3420,julie-mehretu,Julie Mehretu,790.0436,3,0.2308
3421,li-qingzhao,Li Qingzhao,790.0515,4,0.3077
3422,charles-rennie-mackintosh,Charles Rennie Mackintosh,790.0812,2,0.1538
3423,william-eggleston,William Eggleston,790.1427,2,0.1538
3424,dom-pedro-i-of-brazil,Dom Pedro I of Brazil,790.1553,1,0.0769
3425,al-mutawakkil,Al-Mutawakkil,790.1944,2,0.1538
3426,lars-magnus-ericsson,Lars Magnus Ericsson,790.21,1,0.0769
3427,dom-pedro-ii-of-brazil,Dom Pedro II of Brazil,790.2156,1,0.0769
3428,franklin-pierce,Franklin Pierce,790.2756,2,0.1538
3429,massasoit,Massasoit,790.2781,1,0.0769
3430,saint-thomas-more,Saint Thomas More,790.3034,1,0.0769
